txn_id,coordinator,regions,partitions,generator,restarts,global_log_pos,sent_at,received_at
254124624969728,0,0;1,1;0,0,0,1;225197;0;225265;-1;0;230784;1;230850,1744201288139240900,1744201288356937743
254554121699329,1,0;1,0,0,0,0;231124;1;231203,1744201288154508138,1744201288373044924
320426035118080,0,0;1,1,0,0,0;278276;1;278330,1744201290322908375,1744201290547047931
112601157599233,1,0,0,0,0,0;84934,1744201282666845746,1744201282887295863
251582004330497,1,0;1,1;0,0,0,0;223156;1;223214;-1;0;228701;1;228806,1744201288057012634,1744201288274756764
325841988878336,0,0,1,0,0,0;282623,1744201290517853844,1744201290737420352
290812235612160,0,0,1;0,0,0,0;255189;-1;0;260760,1744201289348668313,1744201289554043579
334792700723201,1,0;1,0,0,0,0;295398;1;295547,1744201290827904921,1744201291064050934
278283816009729,1,0;1,0;1,0,0,0;250696;1;250777;-1;0;245231;1;245305,1744201288947365053,1744201289156348963
248446678204416,0,0,1;0,0,0,0;220345;-1;0;226007,1744201287951689393,1744201288165865473
144972326109184,0,0,1,0,0,0;114604,1744201283911679946,1744201284184420509
288905270132737,1,0,0,0,0,0;259198,1744201289288360348,1744201289488311212
102099962560513,1,0,1;0,0,0,0;68608;-1;0;74616,1744201282304501731,1744201282520177688
310818193276929,1,0;1,1;0,0,0,1;270859;0;270925;-1;1;276544;0;276603,1744201289996425847,1744201290221053396
158321084465153,1,0;1,1;0,0,0,0;130216;1;130353;-1;0;136178;1;136312,1744201284478244016,1744201284757199424
220039764508673,1,0;1,1,0,0,0;195452;1;195551,1744201286944664186,1744201287187470747
170127949561857,1,0;1,0;1,0,0,0;149884;1;150127;-1;0;143932;1;144080,1744201284983771920,1744201285248658162
284769216626689,1,0,1,0,0,0;250343,1744201289156326131,1744201289357950160
91250875170816,0,0;1,0,0,0,0;64337;1;64399,1744201281947373313,1744201282156103042
84387517431809,1,0;1,1;0,0,0,1;51956;0;52241;-1;0;57890;1;58227,1744201281712877603,1744201281937010788
145513491988481,1,0,1,0,0,0;115046,1744201283935196720,1744201284203985154
268585779855360,0,0;1,0;1,0,0,1;242793;0;242859;-1;1;237213;0;237279,1744201288623152693,1744201288843573234
215006062837760,0,0,0;1,0,0,0;196371;-1;0;190556,1744201286750361607,1744201286996241239
274469885050881,1,0;1,1,0,0,0;242203;1;242276,1744201288827416722,1744201289033872264
298500227072001,1,0;1,0;1,0,0,1;266880;0;266961;-1;1;261302;0;261385,1744201289593694105,1744201289802490360
315980743966720,0,0,1,0,0,0;274603,1744201290166789610,1744201290385194509
176905407954945,1,0;1,1;0,0,0,0;151706;1;151847;-1;0;157655;1;157800,1744201285262450451,1744201285525443000
272090473168896,0,0;1,1;0,0,0,0;240031;1;240095;-1;0;245692;1;245749,1744201288741259609,1744201288952834850
320353020674048,0,0,0;1,0,0,0;283919;-1;0;278200,1744201290320473171,1744201290541337529
196967200194560,0,0,0;1,0,0,0;178509;-1;0;172580,1744201286049763991,1744201286297945350
269015276584961,1,0,1;0,0,0,0;237509;-1;0;243070,1744201288640672127,1744201288853716835
275264454000640,0,0;1,1;0,0,0,1;242753;0;242799;-1;1;248248;0;248293,1744201288847640667,1744201289057182718
288329744515073,1,0;1,1;0,0,0,1;253296;0;253362;-1;0;258838;1;258919,1744201289270599879,1744201289477732336
166043435663361,1,0,0,0,0,0;145082,1744201284810211330,1744201285083268301
157530810482689,1,0,0,0,0,0;135184,1744201284443205052,1744201284717257822
218682554843137,1,0,0;1,0,0,0;199990;-1;0;194270,1744201286895784862,1744201287140863114
140144782868480,0,0;1,1;0,0,0,0;109273;1;109392;-1;0;115242;1;115360,1744201283718625274,1744201283986287322
180186762969089,1,0,1,0,0,0;155004,1744201285388982615,1744201285644759558
164913859264512,0,0,1,0,0,0;137828,1744201284761109065,1744201285034749575
337150637768704,0,0,0,0,0,0;297165,1744201290909213177,1744201291144062293
326752521945089,1,0,1;0,0,0,0;283332;-1;0;288778,1744201290542165270,1744201290767104245
357504487784449,1,0;1,1,0,0,1;304208;0;304408,1744201291547464577,1744201291698551127
359742165745665,1,0,0;1,0,0,0;310709;-1;0;305325,1744201291608703845,1744201291730528583
292040596258816,0,0,0,0,0,0;261688,1744201289388885467,1744201289591458861
118622701748224,0,0;1,0,0,0,0;91424;1;91545,1744201282877380505,1744201283125542445
329123343892481,1,0;1,0,0,0,0;290727;1;290884,1744201290623290058,1744201290855770460
184279866802177,1,0;1,0;1,0,0,0;165482;1;165615;-1;1;159521;0;159579,1744201285557397791,1744201285812489347
159399121256448,0,0,0,0,0,0;137332,1744201284522583923,1744201284798875043
286603167662080,0,0,0;1,0,0,0;257432;-1;0;251888,1744201289213733360,1744201289419424671
265549237977089,1,0;1,1;0,0,0,1;234747;0;234828;-1;1;240367;0;240416,1744201288524843545,1744201288743539546
202378858987520,0,0,1,0,0,0;178021,1744201286257465762,1744201286509473467
323874893856768,0,0,0;1,0,0,0;286643;-1;0;281047,1744201290446765590,1744201290666870864
253033703276545,1,0;1,0;1,0,0,1;229983;0;230032;-1;1;224398;0;224458,1744201288104480569,1744201288323973524
154657477361665,1,0;1,1,0,0,0;125927;1;126089,1744201284320530845,1744201284601158837
270973781671936,0,0;1,1,0,0,0;239277;1;239316,1744201288706543780,1744201288920050013
300119429742592,0,0;1,1;0,0,0,0;262448;1;262541;-1;0;268039;1;268127,1744201289643965106,1744201289856066162
78610786418688,0,0;1,0,0,0,0;52229;1;52575,1744201281612953668,1744201281720597941
108731392065536,0,0,1;0,0,0,0;75078;-1;0;81075,1744201282527828678,1744201282755946756
82751134892033,1,0,0;1,0,0,0;56020;-1;0;50392,1744201281649204292,1744201281879767519
277248728891393,1,0;1,1;0,0,0,0;244405;1;244490;-1;0;249863;1;249958,1744201288913974696,1744201289123868549
224248832458753,1,0;1,0,0,0,1;205210;0;205250,1744201287108448492,1744201287339040101
304951267950593,1,0,0;1,0,0,0;271811;-1;0;266141,1744201289802758546,1744201290014448352
130343667499009,1,0,0,0,0,0;103888,1744201283325058227,1744201283577479116
251710853349377,1,0,1,0,0,0;223183,1744201288060910333,1744201288278482816
344684010405889,1,0;1,0,0,0,1;303024;0;303076,1744201291180280633,1744201291388972991
256869109071873,1,0,1,0,0,0;227526,1744201288235338217,1744201288448534447
341686123233280,0,0,0;1,0,0,0;300825;-1;0;295378,1744201291076376472,1744201291292442167
188261301485569,1,0,0;1,0,0,0;169570;-1;0;163687,1744201285713667133,1744201285966159462
235858129059841,1,0;1,0,0,0,0;215374;1;215460,1744201287515468123,1744201287740155422
195159018962944,0,0;1,0;1,0,0,0;176610;1;176849;-1;0;170625;1;170771,1744201285979157973,1744201286226280053
324166951632897,1,0,0;1,0,0,0;286951;-1;0;281269,1744201290458266312,1744201290676257075
242957710000129,1,0;1,0;1,0,0,0;221449;1;221553;-1;1;215798;0;215862,1744201287761021895,1744201287986639655
159424891060224,0,0,0;1,0,0,0;137378;-1;0;131414,1744201284526785223,1744201284800887546
115483080654849,1,0;1,1,0,0,0;82057;1;82213,1744201282768537993,1744201283007071154
280061932470273,1,0;1,1,0,0,1;246581;0;246654,1744201289005420751,1744201289211491414
84623740633088,0,0,1,0,0,0;52153,1744201281721757917,1744201281933613986
229875239616513,1,0,0;1,0,0,0;210129;-1;0;204405,1744201287306300177,1744201287535504250
253145372426240,0,0,1,0,0,0;224319,1744201288106718057,1744201288319703386
133659382251520,0,0;1,1;0,0,0,0;101942;1;102129;-1;0;107855;1;108064,1744201283460894855,1744201283720823640
343919506227201,1,0,1;0,0,0,0;297103;-1;0;302593,1744201291156438314,1744201291364917788
95365453840385,1,0,0,0,0,0;68198,1744201282081614477,1744201282292719320
282836481343488,0,0,0,0,0,0;254262,1744201289092745895,1744201289298210036
252840429748224,0,0;1,0;1,0,0,1;229778;0;229853;-1;1;224190;0;224264,1744201288097189994,1744201288315827317
207416855625729,1,0;1,1,0,0,1;183120;0;183184,1744201286456869715,1744201286708805768
317093140496384,0,0;1,0;1,0,0,1;281428;0;281480;-1;1;275678;0;275737,1744201290209553976,1744201290437503760
288651867062272,0,0;1,1,0,0,0;253502;1;253575,1744201289278863363,1744201289484817320
92771293593601,1,0,0;1,0,0,0;65825;-1;0;59796,1744201282000972773,1744201282209315717
299561083994112,0,0;1,0;1,0,0,1;267658;0;267734;-1;1;262063;0;262146,1744201289630753820,1744201289843176081
162096360718337,1,0;1,1;0,0,0,0;134617;1;134730;-1;0;140633;1;140748,1744201284641863220,1744201284916042044
275870044389376,0,0;1,0;1,0,0,0;248735;1;248839;-1;0;243270;1;243396,1744201288868721327,1744201289079242830
220447786401792,0,0,0,0,0,0;201567,1744201286959894976,1744201287194665474
343172181917696,0,0;1,0;1,0,0,0;302105;1;302281;-1;0;296584;1;296691,1744201291127350694,1744201291347140387
148902221185024,0,0,1;0,0,0,0;119023;-1;0;125024,1744201284074745274,1744201284347492681
211406880243713,1,0;1,1,0,0,0;187188;1;187237,1744201286614711458,1744201286862619051
354781478518784,0,0,0;1,0,0,0;308208;-1;0;302840,1744201291477986881,1744201291646120682
102327595827201,1,0;1,0,0,0,0;75026;1;75118,1744201282313544956,1744201282531355721
244645632147456,0,0,0,0,0,0;222675,1744201287816616810,1744201288037517807
225167955460096,0,0,1,0,0,0;200156,1744201287138540949,1744201287366828838
204955839365120,0,0,1,0,0,0;180472,1744201286353284211,1744201286610775248
155400506703873,1,0,1,0,0,0;126740,1744201284353851461,1744201284627486120
302722179923968,0,0;1,0,0,0,1;270072;0;270124,1744201289723920959,1744201289937167926
175423644237824,0,0,1;0,0,0,0;149843;-1;0;155851,1744201285204431174,1744201285457785036
178395761606656,0,0,0,0,0,0;159141,1744201285324345888,1744201285574332272
310689344258048,0,0,0;1,0,0,0;276324;-1;0;270726,1744201289990293936,1744201290209291922
269457658216449,1,0;1,0,0,0,0;243564;1;243673,1744201288654692318,1744201288870829757
152213640970241,1,0,1;0,0,0,0;122881;-1;0;128905,1744201284220545552,1744201284490011150
153399051943936,0,0,1,0,0,0;124227,1744201284264518240,1744201284539610283
280255205998593,1,0;1,1,0,0,1;246744;0;246819,1744201289011398818,1744201289217653120
106463649333249,1,0;1,1;0,0,0,0;72916;1;73011;-1;0;78874;1;79091,1744201282450767446,1744201282680066047
185963493982208,0,0;1,0;1,0,0,1;167243;0;167285;-1;1;161289;0;161349,1744201285621836922,1744201285877074128
288754946277377,1,0,1,0,0,0;253438,1744201289284002398,1744201289481315513
117110873260033,1,0;1,0,0,0,0;89776;1;90158,1744201282823109913,1744201283072302308
231958298755072,0,0,0;1,0,0,0;211892;-1;0;206180,1744201287378761367,1744201287598050132
161318971637760,0,0;1,0,0,0,0;139603;1;139742,1744201284603453210,1744201284883795474
153652455014400,0,0,1,0,0,0;124559,1744201284278090642,1744201284552472251
292014826455041,1,0;1,1,0,0,0;256187;1;256262,1744201289389068355,1744201289594357002
101691940667392,0,0,0;1,0,0,0;74294;-1;0;68296,1744201282290188099,1744201282505509449
178357106900993,1,0;1,0,0,0,1;159286;0;159331,1744201285324232568,1744201285577740104
337704688549888,0,0;1,0;1,0,0,0;297709;1;297779;-1;0;292163;1;292227,1744201290928317643,1744201291163750088
195030169944065,1,0;1,1,0,0,0;170588;1;170728,1744201285974373324,1744201286223794466
203598629699584,0,0;1,0,0,0,1;185226;0;185277,1744201286303961407,1744201286563553670
80229989089280,0,0;1,1;0,0,0,1;48090;0;48423;-1;1;54129;0;54510,1744201281627086576,1744201281798811404
273791280218112,0,0;1,1;0,0,0,0;241533;1;241618;-1;0;247116;1;247180,1744201288800792759,1744201289010779001
217187906224128,0,0;1,1,0,0,0;192828;1;192903,1744201286836544756,1744201287080854184
96155727822848,0,0,0,0,0,0;68995,1744201282108165823,1744201282318406818
301158811828225,1,0,1,0,0,0;263076,1744201289672407943,1744201289880113900
151912993259521,1,0,0;1,0,0,0;128626;-1;0;122613,1744201284210313538,1744201284480302904
342755570089984,0,0,0,0,0,0;301682,1744201291112288956,1744201291328513194
81097572483072,0,0;1,0,0,0,0;53313;1;53938,1744201281634760238,1744201281772415997
94635309400065,1,0,0,0,0,0;67757,1744201282060014048,1744201282273449220
132375187030017,1,0;1,0,0,0,0;106309;1;106595,1744201283408781372,1744201283668849635
353407088984065,1,0;1,1;0,0,0,1;302162;0;302289;-1;1;307597;0;307676,1744201291444268586,1744201291615491339
112124416229377,1,0,1;0,0,0,0;78274;-1;0;84377,1744201282647843483,1744201282874188201
256735965085696,0,0,0;1,0,0,0;232950;-1;0;227353,1744201288228029289,1744201288443550779
95601677041664,0,0;1,0;1,0,0,0;68565;1;68635;-1;0;62673;1;62738,1744201282090546316,1744201282303194443
215787746885633,1,0,1,0,0,0;191286,1744201286784929231,1744201287021794982
166116450107392,0,0,1,0,0,0;139198,1744201284812048067,1744201285083779857
173456549216256,0,0;1,0,0,0,0;153525;1;153899,1744201285118437327,1744201285379044063
347407019671552,0,0,0;1,0,0,0;304394;-1;0;298938,1744201291266648860,1744201291453308336
341784907481089,1,0;1,0,0,0,0;300969;1;301100,1744201291080535985,1744201291298337722
357972639219713,1,0,1;0,0,0,0;304515;-1;0;309897,1744201291558841931,1744201291703560663
338902984425473,1,0;1,0,0,0,0;298703;1;298798,1744201290973370322,1744201291204394805
269268679655424,0,0;1,0;1,0,0,0;243361;1;243463;-1;0;237807;1;237907,1744201288646296950,1744201288863164259
286650412302336,0,0,1;0,0,0,0;251898;-1;0;257446,1744201289215674671,1744201289419982122
151019640061953,1,0;1,1,0,0,0;121753;1;121872,1744201284170040343,1744201284445413055
306772334084096,0,0,1,0,0,0;267645,1744201289857240494,1744201290075124968
282540128600064,0,0,1;0,0,0,0;248539;-1;0;254047,1744201289083553032,1744201289287716548
154588757884929,1,0,1;0,0,0,0;125722;-1;0;131736,1744201284317871517,1744201284598300611
134947872440320,0,0;1,0,0,0,0;109249;1;109343,1744201283510751254,1744201283765690100
358054243598337,1,0,1;0,0,0,0;304523;-1;0;309904,1744201291560687023,1744201291703290323
284975375056896,0,0,0;1,0,0,0;256039;-1;0;250532,1744201289161124787,1744201289365412111
134926397603840,0,0,1,0,0,0;103191,1744201283509872769,1744201283762325537
295158742515712,0,0,0;1,0,0,0;264155;-1;0;258601,1744201289486007000,1744201289685123591
327955112787968,0,0,1,0,0,0;284188,1744201290582906224,1744201290810740834
141759690571776,0,0,0;1,0,0,0;116716;-1;0;110775,1744201283778049769,1744201284041590925
106631153057793,1,0,1,0,0,0;72958,1744201282455071446,1744201282681697013
123445950021633,1,0,1;0,0,0,0;90455;-1;0;96553,1744201283062837203,1744201283304320363
84954453114881,1,0,0;1,0,0,0;58292;-1;0;52454,1744201281735168930,1744201281952230486
280714767499264,0,0,1,0,0,0;247065,1744201289025000104,1744201289227628110
286023347077121,1,0;1,1,0,0,1;251466;0;251528,1744201289197561930,1744201289404060855
97289599188993,1,0;1,0,0,0,0;70161;1;70285,1744201282142696747,1744201282362493806
105531641430017,1,0,0,0,0,0;77906,1744201282420808868,1744201282644085693
136030204198912,0,0,0;1,0,0,0;110291;-1;0;104292,1744201283551049836,1744201283804833145
288802190917633,1,0;1,0;1,0,0,0;259245;1;259319;-1;0;253674;1;253748,1744201289284987600,1744201289493527310
332022446817280,0,0;1,1,0,0,0;287609;1;287676,1744201290730529717,1744201290960722318
117518895153153,1,0,0,0,0,0;90123,1744201282836460905,1744201283081939001
346908803465216,0,0;1,0,0,0,1;304207;0;304240,1744201291249953650,1744201291444831918
194072392237057,1,0;1,0;1,0,0,0;175600;1;175716;-1;1;169679;0;169704,1744201285938246266,1744201286187136375
205973746614272,0,0,0;1,0,0,0;187316;-1;0;181585,1744201286393777494,1744201286647637837
81531364179968,0,0,1,0,0,0;48741,1744201281638365857,1744201281819380846
163530879795201,1,0,0,0,0,0;142296,1744201284704286201,1744201284979032675
139406048493569,1,0,1;0,0,0,0;108406;-1;0;114293,1744201283689641138,1744201283951816228
198710956916736,0,0;1,1,0,0,0;174445;1;174551,1744201286117206077,1744201286365142563
360364936003584,0,0;1,1,0,0,1;305759;0;305873,1744201291623688742,1744201291748560625
214683940290561,1,0;1,1,0,0,0;190327;1;190406,1744201286739367724,1744201286985269146
147390392696833,1,0,1,0,0,0;117251,1744201284013095012,1744201284280853742
344391952629761,1,0,0,0,0,0;302848,1744201291172090384,1744201291379241201
231305463726080,0,0,0;1,0,0,0;211332;-1;0;205635,1744201287357183017,1744201287576662084
349408474431488,0,0,0,0,0,0;305471,1744201291337961600,1744201291504935165
195756019417089,1,0;1,0;1,0,0,0;177380;1;177489;-1;0;171438;1;171550,1744201286003232329,1744201286254977399
293900317097985,1,0;1,0,0,0,0;263334;1;263419,1744201289447676044,1744201289651661771
257586368610304,0,0;1,1,0,0,0;228108;1;228154,1744201288258691621,1744201288472534095
346260263403520,0,0;1,0,0,0,0;303836;1;303878,1744201291229757215,1744201291424906183
95481417957377,1,0,0,0,0,0;68360,1744201282085389820,1744201282293645453
221865125609472,0,0,0,0,0,0;202765,1744201287013363808,1744201287247879986
99531572117504,0,0;1,0,0,0,0;72365;1;72485,1744201282220836104,1744201282438324192
138675904053249,1,0,1;0,0,0,0;107327;-1;0;113305,1744201283659114209,1744201283914157298
300067890135040,0,0,1,0,0,0;262337,1744201289642681311,1744201289848021212
212983133241345,1,0,0;1,0,0,0;194478;-1;0;188686,1744201286672578355,1744201286925000598
300463027126272,0,0;1,1,0,0,1;262644;0;262780,1744201289652584668,1744201289865000547
228732778315777,1,0;1,0,0,0,0;209169;1;209245,1744201287266653879,1744201287494541628
118472377892865,1,0,0;1,0,0,0;91195;-1;0;85052,1744201282874016483,1744201283120242082
279164284305409,1,0;1,0;1,0,0,0;251423;1;251498;-1;0;245944;1;246011,1744201288975244618,1744201289183307335
163011188752384,0,0,1;0,0,0,0;135635;-1;0;141515,1744201284680164438,1744201284952507507
281419142135808,0,0;1,1;0,0,0,0;247753;1;247838;-1;0;253239;1;253341,1744201289046480073,1744201289257194194
139655156596736,0,0,1,0,0,0;108476,1744201283696978859,1744201283956274744
264612935106560,0,0;1,0,0,0,0;239496;1;239577,1744201288492363050,1744201288709652059
320791107338241,1,0;1,1;0,0,0,1;278577;0;278648;-1;0;284296;1;284388,1744201290335828633,1744201290560262282
338718300831745,1,0,0;1,0,0,0;298414;-1;0;292880,1744201290966509422,1744201291195520300
323999447908353,1,0,0;1,0,0,0;286774;-1;0;281169,1744201290452205862,1744201290666183623
342661080809473,1,0;1,1,0,0,0;296201;1;296294,1744201291110654182,1744201291328686214
185950609080320,0,0;1,1,0,0,1;161287;0;161347,1744201285621271236,1744201285878468607
230214542032897,1,0;1,1,0,0,0;204771;1;204818,1744201287317401509,1744201287544813408
178378581737473,1,0;1,0,0,0,0;159346;1;159583,1744201285324812440,1744201285581417055
134892037865473,1,0,1;0,0,0,0;103045;-1;0;109047,1744201283509818619,1744201283761360292
308151018586113,1,0;1,1;0,0,0,0;268692;1;268797;-1;0;274357;1;274467,1744201289903002945,1744201290124073823
215985315381248,0,0;1,1;0,0,0,1;191629;0;191692;-1;0;197431;1;197596,1744201286791389690,1744201287035619010
218592360529921,1,0,1,0,0,0;194072,1744201286892848501,1744201287133506237
149555056214017,1,0;1,0;1,0,0,0;126032;1;126144;-1;0;120011;1;120117,1744201284110270018,1744201284381558917
93342524243969,1,0,0;1,0,0,0;66217;-1;0;60288,1744201282018010073,1744201282224638907
232520939470848,0,0;1,1;0,0,0,1;206819;0;206899;-1;0;212498;1;212608,1744201287402623541,1744201287625550304
309104501325825,1,0,1;0,0,0,0;269425;-1;0;275083,1744201289935379077,1744201290154578314
259214161215488,0,0;1,0;1,0,0,0;235045;1;235144;-1;0;229423;1;229507,1744201288310770444,1744201288529257579
186302796398592,0,0;1,1;0,0,0,0;161605;1;161738;-1;0;167555;1;167713,1744201285635426216,1744201285889614080
113885352820737,1,0;1,1,0,0,1;80431;0;80503,1744201282713684714,1744201282946689229
346049810006017,1,0,1,0,0,0;298190,1744201291224058385,1744201291417322556
166722040496129,1,0,0;1,0,0,0;145832;-1;0;139787,1744201284839310198,1744201285107453953
185430918037505,1,0;1,0;1,0,0,0;166691;1;166812;-1;0;160712;1;160848,1744201285601322280,1744201285857018865
271570782126081,1,0;1,0,0,0,0;245375;1;245460,1744201288727276316,1744201288940084507
122191819571201,1,0;1,0;1,0,0,0;95467;1;95616;-1;0;89303;1;89425,1744201283017062483,1744201283265724681
229256764325889,1,0;1,1,0,0,1;203925;0;203956,1744201287285311898,1744201287513298730
225889509965825,1,0;1,0;1,0,0,0;206710;1;206854;-1;1;201033;0;201106,1744201287167472990,1744201287400744806
113236812759040,0,0;1,0;1,0,0,0;85830;1;85985;-1;1;79722;0;79802,1744201282688392907,1744201282920535939
312510410391552,0,0;1,0;1,0,0,0;277857;1;277992;-1;0;272162;1;272282,1744201290057208620,1744201290280141955
152217935937537,1,0,0,0,0,0;128906,1744201284220621473,1744201284489973129
218489281314816,0,0;1,0,0,0,0;199791;1;200006,1744201286889305248,1744201287131086061
98092758073344,0,0,0,0,0,0;70770,1744201282170072258,1744201282379101662
138697378889729,1,0,0,0,0,0;113306,1744201283659670448,1744201283914244880
234947595993088,0,0;1,0;1,0,0,0;214564;1;214648;-1;0;208870;1;208956,1744201287483383520,1744201287709353292
112270445117440,0,0;1,0;1,0,0,0;84767;1;84858;-1;0;78650;1;78736,1744201282653542322,1744201282883253567
328865645854720,0,0,0,0,0,0;290513,1744201290612568247,1744201290839524522
292796510502913,1,0;1,1,0,0,0;256756;1;256833,1744201289412796312,1744201289625597573
172928268238849,1,0;1,0;1,0,0,0;153303;1;153560;-1;0;147270;1;147412,1744201285103504759,1744201285366277221
254120330002432,0,0,0;1,0,0,0;230656;-1;0;225089,1744201288139155231,1744201288353324911
284734856888320,0,0;1,0;1,0,0,0;255941;1;256002;-1;1;250332;0;250394,1744201289153881690,1744201289360689987
208267259150337,1,0,0;1,0,0,0;189742;-1;0;183957,1744201286491979352,1744201286738551023
271252954546176,0,0;1,1,0,0,1;239499;0;239553,1744201288714533397,1744201288927731570
181071526232064,0,0;1,1;0,0,0,1;156121;0;156150;-1;0;161985;1;162127,1744201285425946239,1744201285683986669
253312876150785,1,0,0,0,0,0;230106,1744201288113463132,1744201288329948114
210079735349249,1,0,1;0,0,0,0;185773;-1;0;191549,1744201286563091345,1744201286805189183
245350006784000,0,0,0,0,0,0;223403,1744201287843226987,1744201288060607052
115135188303873,1,0,1;0,0,0,0;81708;-1;0;87721,1744201282757818157,1744201282994956428
214271623430144,0,0,0,0,0,0;195587,1744201286722298724,1744201286965047205
84078279786497,1,0,0,0,0,0;56695,1744201281703882407,1744201281886665546
305870390951937,1,0,1,0,0,0;266871,1744201289837810026,1744201290048562468
261666587541504,0,0,1;0,0,0,0;231436;-1;0;237091,1744201288394177621,1744201288607786593
241338507329536,0,0,1;0,0,0,0;214301;-1;0;219964,1744201287703922527,1744201287926222962
287749923930113,1,0;1,1,0,0,0;252782;1;252857,1744201289249465469,1744201289457566768
173134426669057,1,0;1,0;1,0,0,0;153447;1;153662;-1;1;147504;0;147576,1744201285110502241,1744201285372579036
357835200266240,0,0,0;1,0,0,0;309775;-1;0;304402,1744201291554145865,1744201291698274025
234183091814401,1,0,0;1,0,0,0;213838;-1;0;208198,1744201287457492193,1744201287677790555
178241142784001,1,0,1,0,0,0;152938,1744201285319247608,1744201285568010810
168349833101312,0,0,0;1,0,0,0;147689;-1;0;141863,1744201284907311507,1744201285174735551
346788544380928,0,0;1,0;1,0,0,0;304130;1;304174;-1;1;298617;0;298668,1744201291245148363,1744201291441042909
218459216543744,0,0,1;0,0,0,0;194031;-1;0;199767,1744201286887868621,1744201287128573043
162229504704512,0,0;1,1;0,0,0,0;134830;1;135047;-1;0;140836;1;141056,1744201284648282162,1744201284923970077
247570504876033,1,0;1,1;0,0,0,0;219760;1;219844;-1;0;225399;1;225491,1744201287922619898,1744201288140369688
245964187107328,0,0;1,0;1,0,0,1;224008;0;224058;-1;1;218387;0;218509,1744201287865073864,1744201288088272401
90851443212288,0,0;1,1;0,0,0,1;57943;0;57980;-1;1;63935;0;63970,1744201281929491842,1744201282144233039
159244502433793,1,0,0;1,0,0,0;137191;-1;0;131326,1744201284518614631,1744201284797325768
158634617077760,0,0,0,0,0,0;136387,1744201284491440243,1744201284763751252
169934676033537,1,0;1,1,0,0,0;143743;1;143824,1744201284977791049,1744201285242620726
153875793313792,0,0;1,1,0,0,1;124937;0;124980,1744201284284002757,1744201284564874108
330437603885056,0,0;1,1;0,0,0,1;286399;0;286482;-1;0;291952;1;292057,1744201290671771358,1744201290904370230
79529909420033,1,0;1,0,0,0,1;54111;0;54496,1744201281621224725,1744201281797684309
116681376530433,1,0,1;0,0,0,0;83203;-1;0;89320,1744201282812088178,1744201283048410300
345525823995904,0,0,0;1,0,0,0;303404;-1;0;297919,1744201291205852200,1744201291405323693
178077934026752,0,0;1,1,0,0,0;152905;1;153022,1744201285313574265,1744201285566076673
242107306475520,0,0,1,0,0,0;214904,1744201287732625675,1744201287952253016
175376399597568,0,0;1,0;1,0,0,0;155996;1;156007;-1;1;149969;0;149999,1744201285201040212,1744201285459733940
128440996986880,0,0,1,0,0,0;96013,1744201283253039599,1744201283508179367
97392678404097,1,0;1,1;0,0,0,1;64310;0;64374;-1;0;70192;1;70309,1744201282144637477,1744201282363235057
328775451541505,1,0,1;0,0,0,0;284858;-1;0;290412,1744201290610621596,1744201290840298744
88497801134081,1,0,1,0,0,0;55770,1744201281845645021,1744201282066919810
80221399154688,0,0;1,0,0,0,0;53069;1;53597,1744201281627010956,1744201281755333293
303783036846081,1,0,1;0,0,0,0;265218;-1;0;270883,1744201289761961358,1744201289977240663
173070002159616,0,0,0;1,0,0,0;153280;-1;0;147248,1744201285107139802,1744201285364239442
214692530225153,1,0;1,0;1,0,0,0;196141;1;196224;-1;0;190333;1;190410,1744201286739522580,1744201286987479374
233435767504897,1,0;1,1;0,0,0,1;207684;0;207736;-1;0;213296;1;213398,1744201287433505679,1744201287656325615
315005786390528,0,0;1,1;0,0,0,0;274023;1;274089;-1;0;279681;1;279813,1744201290136063359,1744201290358976436
254219114250240,0,0,0,0,0,0;230773,1744201288142721367,1744201288356813093
248579822190592,0,0;1,0,0,0,0;226190;1;226245,1744201287956658163,1744201288171103251
94974611816449,1,0,1,0,0,0;61914,1744201282068226547,1744201282277683321
154099131613184,0,0,0;1,0,0,0;131097;-1;0;125099,1744201284295056821,1744201284572581834
285426346622977,1,0;1,0;1,0,0,0;256517;1;256617;-1;1;250937;0;251000,1744201289176403696,1744201289384344308
80006650789888,0,0;1,0,0,0,0;53019;1;53538,1744201281625098008,1744201281753417760
294097885593600,0,0;1,0,0,0,0;263373;1;263455,1744201289451590094,1744201289655946075
305883275853824,0,0,0;1,0,0,0;272526;-1;0;266857,1744201289837372006,1744201290046854970
189124589912065,1,0;1,0,0,0,0;170445;1;170726,1744201285747751202,1744201285996557494
190769562386433,1,0;1,1,0,0,0;166340;1;166406,1744201285811710727,1744201286061536965
359321258950657,1,0,0,0,0,0;310575,1744201291596759734,1744201291727358389
165699838279680,0,0,0;1,0,0,0;144758;-1;0;138856,1744201284795831745,1744201285069038323
313506842804224,0,0;1,0;1,0,0,1;278572;0;278622;-1;1;272869;0;272987,1744201290085821723,1744201290312246025
82901458747393,1,0,0,0,0,0;56032,1744201281650517250,1744201281879555056
109160888795137,1,0,0;1,0,0,0;81442;-1;0;75349,1744201282542126672,1744201282767662454
126877628891137,1,0,1;0,0,0,0;94235;-1;0;100290,1744201283195197121,1744201283445209015
125675038048256,0,0;1,1;0,0,0,0;92980;1;93122;-1;0;99070;1;99203,1744201283146525824,1744201283399091401
324128296927233,1,0;1,0;1,0,0,1;287014;0;287071;-1;1;281396;0;281457,1744201290456554205,1744201290679276780
