txn_id,coordinator,regions,partitions,generator,restarts,global_log_pos,sent_at,received_at
169792958889985,16777217,0;1,1;0,0,0,1;124570;0;124667;-1;1;130547;0;130651,1744201284307541865,1744201284526576593
97392695181312,16777216,0;1,0;1,0,0,1;54396;0;55611;-1;1;48348;0;49044,1744201281682759595,1744201281905945758
231881006120961,16777217,1,1;0,0,0,1;187496;-1;1;193158,1744201286662671715,1744201286959459409
187840411467777,16777217,1,1;0,0,0,1;141436;-1;1;147409,1744201284925581199,1744201285151444382
226280368766977,16777217,1,1,0,0,1;181287,1744201286416181623,1744201286699113252
223840827342848,16777216,0;1,1,0,0,1;178613;0;178687,1744201286311076603,1744201286586256322
269204271923200,16777216,0;1,0;1,0,0,1;241588;0;241831;-1;1;236020;0;236196,1744201288611596793,1744201288987247168
108697049104385,16777217,0;1,0;1,0,0,1;67704;0;67792;-1;1;61735;0;61827,1744201282089231171,1744201282361973982
231949725597696,16777216,0;1,1,0,0,1;187667;0;187755,1744201286665058101,1744201286964394014
272322418180097,16777217,0;1,1,0,0,0;240511;1;240522,1744201288792942276,1744201289170552003
176944079437825,16777217,1,1;0,0,0,1;131233;-1;1;137196,1744201284549796057,1744201284770827207
280594525192192,16777216,0;1,1;0,0,0,1;252709;0;252825;-1;1;258267;0;258450,1744201289279270965,1744201289700743276
296314105495553,16777217,1,0,0,0,1;282921,1744201290313725836,1744201290745322917
94618146308096,16777216,0;1,0;1,0,0,0;51036;1;51086;-1;0;44994;1;45050,1744201281620064721,1744201281772807635
160133577441281,16777217,0;1,0,0,0,1;121205;0;121347,1744201283969993304,1744201284194307124
188106699440128,16777216,0;1,0,0,0,1;147630;0;147815,1744201284934259352,1744201285161973693
130232015126529,16777217,0;1,0;1,0,0,1;91695;0;91881;-1;1;85524;0;85683,1744201282919731522,1744201283151532035
255043764748288,16777216,0;1,1;0,0,0,1;216517;0;216580;-1;1;222073;0;222295,1744201287826276519,1744201288181474211
187569828528128,16777216,1,0,0,0,1;147057,1744201284914404381,1744201285137366490
239779450978304,16777216,0;1,1,0,0,0;196927;1;196937,1744201287036888217,1744201287363329608
178846749949953,16777217,0;1,1;0,0,0,1;132990;0;133105;-1;1;139029;0;139144,1744201284614592481,1744201284835617119
125529025937409,16777217,1,0,0,0,1;86626,1744201282750868979,1744201282978267639
190507586158592,16777216,1,1,0,0,1;144057,1744201285024882701,1744201285246520300
109697776484353,16777217,0;1,0;1,0,0,1;68975;0;69080;-1;1;63059;0;63151,1744201282136821905,1744201282406504043
146222178369537,16777217,1,0;1,0,0,1;107492;-1;1;101609,1744201283486535544,1744201283703360598
302919765196801,16777217,0;1,1,0,0,1;287294;0;287503,1744201290756486560,1744201291183122406
190464636485633,16777217,1,1;0,0,0,1;144097;-1;1;150076,1744201285024079642,1744201285249650073
145607998046208,16777216,1,0;1,0,0,1;106800;-1;1;100929,1744201283461096818,1744201283687366595
292779347410945,16777217,0;1,0;1,0,0,1;277413;0;277509;-1;1;271724;0;271825,1744201290072001123,1744201290505148007
266468377755649,16777217,1,0;1,0,0,1;237821;-1;1;232160,1744201288459286035,1744201288827658780
150796318539776,16777216,0;1,0,0,0,1;112021;0;112305,1744201283642494362,1744201283866573321
104947542654976,16777216,1,0,0,0,1;63708,1744201281951671938,1744201282205702426
76463319547904,16777216,0;1,0;1,0,0,1;41706;0;42083;-1;1;35643;0;36027,1744201281121479503,1744201281373578001
105231010496513,16777217,1,1,0,0,1;57979,1744201281972912673,1744201282217340291
224570971783169,16777217,1,1,0,0,1;179210,1744201286341618641,1744201286612370297
291288993759232,16777216,0;1,1;0,0,0,1;269531;0;269787;-1;1;275197;0;275534,1744201289976369902,1744201290413613376
251109574705152,16777216,1,0,0,0,1;216852,1744201287614469980,1744201287965866217
259802588512256,16777216,0;1,1,0,0,1;223137;0;223234,1744201288092215958,1744201288447097575
251766704701440,16777216,1,1;0,0,0,1;212076;-1;1;217786,1744201287648719166,1744201288001501298
76592168566785,16777217,0;1,1;0,0,0,1;35626;0;35984;-1;1;41692;0;42044,1744201281122727159,1744201281189165340
229948270837761,16777217,0;1,1,0,0,1;185368;0;185459,1744201286572929603,1744201286867875444
277429134295041,16777217,1,1;0,0,0,1;248000;-1;1;253399,1744201289092443478,1744201289487967787
244735843237889,16777217,0;1,0;1,0,0,1;208730;0;208935;-1;1;203036;0;203141,1744201287282450445,1744201287620535080
170716376858625,16777217,0;1,0,0,0,1;131419;0;131558,1744201284338669454,1744201284558947218
219983946711041,16777217,0;1,1,0,0,1;174453;0;174574,1744201286151513853,1744201286424155922
108224602701825,16777217,0;1,0,0,0,1;67024;0;67341,1744201282069668159,1744201282340458280
286813637836801,16777217,0;1,1;0,0,0,1;262557;0;262791;-1;1;268030;0;268454,1744201289683929362,1744201290114429663
277137076518912,16777216,0;1,0;1,0,0,1;252929;0;253224;-1;1;247545;0;247666,1744201289073889704,1744201289466938239
216139950981121,16777217,1,1,0,0,1;170171,1744201285995987240,1744201286256879342
139960116051969,16777217,0;1,1,0,0,0;95366;1;95439,1744201283260102209,1744201283491367276
130837605515265,16777217,0;1,0,0,0,1;92302;0;92443,1744201282939581142,1744201283170983197
280057654280193,16777217,0;1,1,0,0,1;251842;0;251993,1744201289247103081,1744201289662891609
247987133480960,16777216,0;1,0;1,0,0,1;212786;0;213048;-1;1;207102;0;207273,1744201287450458288,1744201287788272054
145092601970689,16777217,1,1;0,0,0,1;100440;-1;1;106349,1744201283443457001,1744201283669270191
120246216163328,16777216,0;1,1;0,0,0,1;74986;0;75083;-1;1;81083;0;81276,1744201282557804044,1744201282794414550
230167314169857,16777217,1,1;0,0,0,1;185445;-1;1;191219,1744201286581905464,1744201286875171188
114551089528832,16777216,0;1,0,0,0,1;74751;0;74874,1744201282334436972,1744201282589209335
280375481860096,16777216,1,1;0,0,0,1;252292;-1;1;257766,1744201289265726826,1744201289680760516
156280991776769,16777217,1,1;0,0,0,1;111472;-1;1;117412,1744201283836610281,1744201284060811580
192448911376384,16777216,0;1,1;0,0,0,0;145799;1;145872;-1;1;151841;0;151952,1744201285083207050,1744201285316365374
270905078972416,16777216,0;1,1,0,0,1;238510;0;238606,1744201288710304437,1744201289086198920
86431938641920,16777216,0;1,1,0,0,1;40779;0;40841,1744201281465994983,1744201281586253547
134947889217537,16777217,0;1,0;1,0,0,1;96491;0;96569;-1;1;90340;0;90430,1744201283088988024,1744201283310649500
156813567721472,16777216,1,0;1,0,0,1;117870;-1;1;111998,1744201283852487745,1744201284078529694
218867255214081,16777217,0;1,0,0,0,1;179244;0;179366,1744201286109951792,1744201286382123676
277588048084993,16777217,1,0;1,0,0,1;253517;-1;1;248013,1744201289099824531,1744201289489006700
277725487038465,16777217,1,0,0,0,1;253712,1744201289109193682,1744201289496212915
281659677081601,16777217,1,1;0,0,0,1;254398;-1;1;259882,1744201289349866699,1744201289770474104
125245558095872,16777216,1,0,0,0,1;86244,1744201282741041727,1744201282967781339
100261733335040,16777216,0;1,1;0,0,0,1;51632;0;52590;-1;1;57465;0;58567,1744201281752745405,1744201282021006803
144426882039808,16777216,0;1,1,0,0,1;99775;0;99914,1744201283417678797,1744201283644952251
128891985330176,16777216,0;1,0;1,0,0,1;90343;0;90448;-1;1;84188;0;84287,1744201282870519029,1744201283106762444
107451508588544,16777216,1,0;1,0,0,1;66163;-1;1;60231,1744201282043723462,1744201282309597022
290958281277440,16777216,0;1,1;0,0,0,1;268959;0;269172;-1;1;274642;0;274908,1744201289951639358,1744201290389008519
232688459972608,16777216,0;1,0;1,0,0,1;194253;0;194375;-1;1;188464;0;188577,1744201286697930118,1744201287002753065
239294119673856,16777216,0;1,1,0,0,1;196292;0;196434,1744201287009909958,1744201287335110576
171244657836032,16777216,0;1,1;0,0,0,1;125966;0;126076;-1;1;131964;0;132061,1744201284353109747,1744201284577555324
281590957604864,16777216,0;1,1;0,0,0,1;254153;0;254302;-1;1;259713;0;259947,1744201289344386327,1744201289762999064
199239254671361,16777217,0;1,1,0,0,1;152521;0;152600,1744201285329394073,1744201285575014171
135068148301825,16777217,0;1,0;1,0,0,1;96683;0;96803;-1;1;90546;0;90655,1744201283099556930,1744201283322363939
243739410825217,16777217,0;1,1,0,0,1;201674;0;201771,1744201287229059289,1744201287567031573
87428371054593,16777217,0;1,1;0,0,0,1;41277;0;41365;-1;1;47282;0;47376,1744201281489429973,1744201281603695452
267378910822400,16777216,1,1,0,0,1;233485,1744201288510497333,1744201288877990586
301210368212992,16777216,1,0;1,0,0,1;290346;-1;1;284775,1744201290642306444,1744201291075166379
212914430541825,16777217,0;1,0;1,0,0,1;172864;0;172988;-1;0;166940;1;167009,1744201285865921592,1744201286132962042
137954366324737,16777217,1,0;1,0,0,1;99199;-1;1;93114,1744201283193494109,1744201283414982509
88734041112577,16777217,1,0;1,0,0,1;47785;-1;1;41781,1744201281510772459,1744201281624228377
231468689260544,16777216,0;1,1;0,0,0,1;187052;0;187241;-1;1;192820;0;192998,1744201286645315652,1744201286942318440
190924197986304,16777216,1,1;0,0,0,1;144355;-1;1;150387,1744201285036870273,1744201285261686808
302670657093633,16777217,1,0,0,0,1;292327,1744201290733981739,1744201291160368116
149606612598784,16777216,1,0,0,0,1;110834,1744201283603051803,1744201283826342020
161589571354625,16777217,0;1,0,0,0,1;122636;0;122778,1744201284022021048,1744201284246234439
182647796006913,16777217,1,1,0,0,1;136429,1744201284746482959,1744201284966006705
236742909100033,16777217,0;1,1,0,0,1;193019;0;193178,1744201286882423158,1744201287201227615
243795245400064,16777216,1,0,0,0,1;207283,1744201287230528450,1744201287566800789
292903901462529,16777217,1,1;0,0,0,1;271779;-1;1;277463,1744201290079895061,1744201290511347190
234677029830657,16777217,0;1,1;0,0,0,1;190750;0;190882;-1;1;196586;0;196731,1744201286789847039,1744201287103788175
220310364225537,16777217,0;1,0;1,0,0,1;180647;0;180939;-1;1;174736;0;175019,1744201286165714205,1744201286439779058
97319680737281,16777217,0;1,1;0,0,0,1;48308;0;49004;-1;1;54348;0;55551,1744201281681656602,1744201281902129956
169307627585536,16777216,1,0,0,0,1;129920,1744201284289831206,1744201284508129739
83610145128448,16777216,0;1,0,0,0,0;45301;1;45327,1744201281381706190,1744201281537987384
208537858867201,16777217,1,1;0,0,0,1;162091;-1;1;168060,1744201285693884926,1744201285946388772
250671488040960,16777216,0;1,1,0,0,1;210724;0;210833,1744201287592128146,1744201287942990669
113159520124929,16777217,0;1,1;0,0,0,1;67162;0;67299;-1;1;73186;0;73432,1744201282283736914,1744201282537185188
98298933280768,16777216,0;1,0;1,0,0,1;54947;0;56798;-1;1;49674;0;50398,1744201281707366478,1744201281948957565
160902376587264,16777216,1,0,0,0,1;121922,1744201283999790322,1744201284221020476
290064928079872,16777216,1,0;1,0,0,1;272920;-1;1;267449,1744201289894718217,1744201290328910938
227152247128065,16777217,1,0,0,0,1;188165,1744201286455066993,1744201286744073521
204006668369921,16777217,0;1,1;0,0,0,1;157407;0;157509;-1;1;163256;0;163448,1744201285510870404,1744201285771147982
297211753660416,16777216,0;1,0;1,0,0,1;284347;0;284481;-1;1;278633;0;278773,1744201290375449352,1744201290805835638
99248121053184,16777216,1,1;0,0,0,1;50619;-1;1;55996,1744201281731008477,1744201281982718164
264449743126529,16777217,0;1,1,0,0,1;229425;0;229505,1744201288344369113,1744201288710265043
132083146031104,16777216,0;1,0,0,0,1;93426;0;93626,1744201282981803766,1744201283214579191
296537443794944,16777216,0;1,1;0,0,0,1;277596;0;277714;-1;1;283314;0;283513,1744201290329933851,1744201290759805819
217102023655424,16777216,0;1,0;1,0,0,1;177241;0;177433;-1;1;171295;0;171375,1744201286032463542,1744201286298904524
307867567521792,16777216,1,1,0,0,1;294811,1744201291088307870,1744201291493820251
106347701993472,16777216,0;1,1;0,0,0,1;59113;0;59222;-1;1;65016;0;65208,1744201282005789931,1744201282258195395
263470490583041,16777217,1,1,0,0,1;228096,1744201288295499636,1744201288661104209
158535849607168,16777216,1,0;1,0,0,1;119598;-1;1;113683,1744201283913484287,1744201284136881515
292006253297664,16777216,0;1,1,0,0,1;270643;0;270814,1744201290020872691,1744201290458156311
143439039561729,16777217,1,1;0,0,0,1;98680;-1;1;104654,1744201283385431895,1744201283605833963
113825240055809,16777217,0;1,1;0,0,0,1;67871;0;68104;-1;1;73809;0;74115,1744201282309569270,1744201282559702292
219485730504704,16777216,1,1;0,0,0,1;173799;-1;1;179685,1744201286133327449,1744201286399989307
88141335625728,16777216,0;1,1;0,0,0,0;41724;1;41916;-1;0;47729;1;47847,1744201281500698414,1744201281626454431
146801998954497,16777217,0;1,0;1,0,0,0;108167;1;108210;-1;0;102215;1;102255,1744201283502565655,1744201283730422866
89103408300032,16777216,0;1,0,0,0,0;48152;1;48268,1744201281516734957,1744201281646968901
192423141572608,16777216,1,0,0,0,1;151696,1744201285082282342,1744201285310701939
123712254771200,16777216,0;1,0,0,0,1;84775;0;84873,1744201282688956155,1744201282916021999
246720118128641,16777217,1,1,0,0,1;205410,1744201287386672193,1744201287719937902
158995411107841,16777217,0;1,1,0,0,1;114179;0;114307,1744201283930308961,1744201284154359226
251277078429697,16777217,1,1,0,0,1;211346,1744201287624106383,1744201287974443860
298792301625344,16777216,1,1,0,0,1;281042,1744201290478673586,1744201290906770037
178679246225408,16777216,0;1,0;1,0,0,0;138910;1;138966;-1;0;132864;1;132923,1744201284608812708,1744201284829327096
194398826528769,16777217,1,1;0,0,0,1;147682;-1;1;153699,1744201285155566600,1744201285390497055
103006217437185,16777217,0;1,0,0,0,1;61306;0;61448,1744201281856084316,1744201282130416255
168508763668481,16777217,0;1,0,0,0,1;129164;0;129361,1744201284261336035,1744201284479597749
177154532835329,16777217,0;1,1;0,0,0,1;131459;0;131555;-1;1;137418;0;137529,1744201284556978908,1744201284779848504
301236138016769,16777217,0;1,0,0,0,1;290415;0;290666,1744201290644611988,1744201291083211460
105540248141825,16777217,0;1,1;0,0,0,1;58476;0;58551;-1;1;64406;0;64512,1744201281983030861,1744201282233564617
236060009299969,16777217,0;1,1;0,0,0,1;192283;0;192370;-1;1;198099;0;198188,1744201286850682117,1744201287171775436
98728430010369,16777217,0;1,0,0,0,1;56026;0;57632,1744201281717140820,1744201281982369468
200149787738112,16777216,0;1,0,0,0,1;159379;0;159563,1744201285361885516,1744201285613324721
141987340615680,16777216,1,1;0,0,0,1;97334;-1;1;103334,1744201283335582736,1744201283563268124
111776540655616,16777216,0;1,0;1,0,0,1;71415;0;71543;-1;1;65432;0;65547,1744201282223628842,1744201282486152014
149293079986177,16777217,0;1,0,0,0,1;110766;0;110920,1744201283593041888,1744201283822026178
200420370677760,16777216,1,1;0,0,0,1;153694;-1;1;159685,1744201285370129351,1744201285622324117
215976742223873,16777217,1,0;1,0,0,1;175972;-1;1;170077,1744201285991687738,1744201286255278333
284313966870528,16777216,1,1,0,0,1;258291,1744201289510704454,1744201289937372201
191302155108353,16777217,0;1,1;0,0,0,1;144733;0;144874;-1;1;150711;0;150909,1744201285046450060,1744201285275281110
214310294913024,16777216,0;1,0,0,0,0;174313;1;174338,1744201285921459143,1744201286185705571
144143414198272,16777216,1,0;1,0,0,1;105440;-1;1;99484,1744201283409725999,1744201283633518480
141136937091073,16777217,1,0;1,0,0,1;102418;-1;1;96414,1744201283303210607,1744201283528793734
185289200893952,16777216,0;1,1,0,0,1;139020;0;139096,1744201284833568549,1744201285057423526
298594733129729,16777217,1,0,0,0,1;286356,1744201290466030822,1744201290894878144
130420993687552,16777216,1,0,0,0,1;91747,1744201282925407961,1744201283154435763
93613123960832,16777216,0;1,0;1,0,0,1;50587;0;50676;-1;0;44523;1;44601,1744201281598842400,1744201281751608327
144121939361792,16777216,1,0;1,0,0,1;105437;-1;1;99482,1744201283408730808,1744201283632964639
303267657547777,16777217,1,1,0,0,1;287824,1744201290778096478,1744201291201243577
79469796655104,16777216,1,1,0,0,1;37588,1744201281147655645,1744201281456079115
181243341701120,16777216,1,0;1,0,0,1;141175;-1;1;135169,1744201284695053039,1744201284916729331
144834903932928,16777216,0;1,1,0,0,0;100268;1;100349,1744201283434086719,1744201283659534400
240286257119233,16777217,0;1,0;1,0,0,1;203292;0;203389;-1;1;197484;0;197576,1744201287060861007,1744201287387977417
231120796909568,16777216,0;1,0,0,0,1;192493;0;192577,1744201286624486912,1744201286924134951
287805775282177,16777217,0;1,0,0,0,1;269669;0;269880,1744201289746651577,1744201290178945128
192332947259393,16777217,1,0;1,0,0,1;151565;-1;1;145531,1744201285079033716,1744201285302729333
206703907831808,16777216,1,1,0,0,1;160064,1744201285614297499,1744201285870410710
278769164091392,16777216,1,0;1,0,0,1;255393;-1;1;249837,1744201289169264373,1744201289567376456
303207528005633,16777217,1,0;1,0,0,1;293227;-1;1;287643,1744201290775599726,1744201291197964082
293573916360704,16777216,0;1,1,0,0,1;273184;0;273330,1744201290136450314,1744201290567838933
268057515655168,16777216,1,0;1,0,0,1;240022;-1;1;234404,1744201288549630329,1744201288919401183
205698885484544,16777216,1,0,0,0,1;164983,1744201285574728855,1744201285829301129
81591510499328,16777216,0;1,1;0,0,0,0;38570;1;39043;-1;0;44562;1;45014,1744201281166126514,1744201281524703024
207769059721217,16777217,1,1;0,0,0,1;161304;-1;1;167261,1744201285660194730,1744201285916296419
102795764039681,16777217,1,1,0,0,1;55047,1744201281847898780,1744201282122115653
137396020576256,16777216,0;1,0,0,0,1;98776;0;98971,1744201283174609202,1744201283401246089
173190278021120,16777216,1,0;1,0,0,1;133533;-1;1;127573,1744201284418454291,1744201284640146514
247450262568961,16777217,0;1,1;0,0,0,1;206510;0;206641;-1;1;212136;0;212351,1744201287423654176,1744201287765412778
260979409551360,16777216,0;1,0,0,0,1;230224;0;230475,1744201288155519005,1744201288513386203
291044180623361,16777217,1,1,0,0,1;269079,1744201289959692194,1744201290390692454
244271986769921,16777217,0;1,1;0,0,0,1;202380;0;202573;-1;1;208079;0;208272,1744201287259538769,1744201287597550838
121607720796160,16777216,0;1,1,0,0,1;76448;0;76584,1744201282608370562,1744201282844177577
273026792816640,16777216,0;1,0;1,0,0,1;246860;0;247224;-1;1;241352;0;241578,1744201288831248428,1744201289210708262
92840029847552,16777216,1,1;0,0,0,1;44082;-1;1;50077,1744201281583425812,1744201281731314211
147437654114304,16777216,1,0,0,0,1;108667,1744201283526987249,1744201283746037987
277652472594432,16777216,1,0;1,0,0,1;253598;-1;1;248169,1744201289102548862,1744201289494688349
245100915458048,16777216,0;1,1,0,0,1;203427;0;203515,1744201287299458553,1744201287638585979
230042760118272,16777216,0;1,0;1,0,0,1;191173;0;191275;-1;1;185400;0;185489,1744201286575652070,1744201286870155059
262645856862209,16777217,1,0,0,0,1;232313,1744201288242249766,1744201288606354790
143984500408320,16777216,1,0,0,0,1;105273,1744201283404819426,1744201283629308086
89863617511425,16777217,1,0,0,0,1;48439,1744201281529402427,1744201281656312174
170956895027201,16777217,0;1,0;1,0,0,1;131708;0;131791;-1;1;125689;0;125782,1744201284344890007,1744201284566514141
148614475153409,16777217,1,0,0,0,1;109862,1744201283571166370,1744201283787562859
83403986698241,16777217,1,0;1,0,0,1;45188;-1;1;39214,1744201281375653392,1744201281517777376
206274411102209,16777217,1,0,0,0,1;165589,1744201285600689281,1744201285854353258
189055887212544,16777216,0;1,1,0,0,1;142543;0;142678,1744201284967243139,1744201285196007965
208821326708736,16777216,1,1;0,0,0,1;162439;-1;1;168425,1744201285703637266,1744201285959367758
176076496044033,16777217,0;1,0,0,0,1;136406;0;136498,1744201284521155353,1744201284740387070
265729643380737,16777217,0;1,0;1,0,0,1;236902;0;237098;-1;1;231255;0;231354,1744201288418225466,1744201288787721132
262035971506176,16777216,1,1;0,0,0,1;226144;-1;1;231659,1744201288214935315,1744201288571699601
127191178280961,16777217,0;1,0;1,0,0,1;88446;0;88592;-1;1;82345;0;82482,1744201282809625180,1744201283039036483
161400592793600,16777216,1,1;0,0,0,1;116417;-1;1;122320,1744201284015405032,1744201284234692895
226108570075136,16777216,0;1,0,0,0,1;186980;0;187112,1744201286410261245,1744201286692856863
260506963148801,16777217,0;1,0;1,0,0,1;229635;0;229813;-1;1;224063;0;224214,1744201288129098313,1744201288488058677
203319473602560,16777216,1,1;0,0,0,1;156662;-1;1;162607,1744201285484495739,1744201285740926737
114886096977920,16777216,0;1,1,0,0,1;69012;0;69097,1744201282348216754,1744201282599048820
132607132041217,16777217,1,0;1,0,0,1;93998;-1;1;87831,1744201283002033510,1744201283229698230
124910550646784,16777216,0;1,1;0,0,0,1;79939;0;80023;-1;1;85988;0;86300,1744201282729872613,1744201282958590954
136768955351040,16777216,1,1;0,0,0,1;92114;-1;1;98226,1744201283152974937,1744201283378202506
240329206792193,16777217,1,1;0,0,0,1;197369;-1;1;203153,1744201287062365655,1744201287387034614
92646756319232,16777216,0;1,0,0,0,0;50021;1;50100,1744201281579399845,1744201281732033293
84387534209025,16777217,0;1,0,0,0,1;45698;0;45742,1744201281406749422,1744201281539954511
92328928739329,16777217,1,1,0,0,1;43768,1744201281573455822,1744201281712403305
121165339164672,16777216,0;1,1,0,0,1;75997;0;76271,1744201282592539946,1744201282828781217
271553619034113,16777217,0;1,0,0,0,1;245022;0;245213,1744201288748031911,1744201289127203755
267481990037505,16777217,1,1;0,0,0,1;233564;-1;1;239143,1744201288517611906,1744201288884535638
150650289651713,16777217,0;1,0;1,0,0,1;111972;0;112095;-1;1;105982;0;106101,1744201283637094822,1744201283863394335
294072132567040,16777216,0;1,0;1,0,0,1;279535;0;279812;-1;1;273804;0;274079,1744201290166019773,1744201290601458906
259196998123521,16777217,0;1,1;0,0,0,0;222366;1;222397;-1;1;227948;0;228068,1744201288060255875,1744201288412660777
145728257130496,16777216,0;1,1,0,0,1;101129;0;101261,1744201283466229556,1744201283692357116
113717865873409,16777217,1,0;1,0,0,1;73626;-1;1;67685,1744201282303615759,1744201282555413671
244967771471873,16777217,0;1,1,0,0,1;203260;0;203373,1744201287294432927,1744201287633258145
98513681645568,16777216,0;1,0;1,0,0,1;55049;0;56927;-1;1;49780;0;50486,1744201281712279132,1744201281954795659
106351996960769,16777217,0;1,1;0,0,0,1;59119;0;59226;-1;1;65020;0;65211,1744201282006302033,1744201282272182205
226649735954432,16777216,1,0;1,0,0,1;187440;-1;1;181676,1744201286432122116,1744201286716466320
180719355691008,16777216,0;1,0;1,0,0,1;140689;0;140776;-1;1;134672;0;134763,1744201284676175405,1744201284907032996
156053358510080,16777216,1,0,0,0,1;117296,1744201283828873729,1744201284050991582
306218300080129,16777217,0;1,0,0,0,1;297937;0;298141,1744201290976129056,1744201291398294638
285958939344897,16777217,0;1,1,0,0,1;260793;0;261085,1744201289613515490,1744201290046769076
292087857676289,16777217,0;1,1;0,0,0,1;270728;0;270873;-1;1;276406;0;276554,1744201290027360766,1744201290464336107
85942312370176,16777216,0;1,1;0,0,0,0;40499;1;40573;-1;1;46500;0;46583,1744201281454136533,1744201281576462364
234037079703553,16777217,1,1;0,0,0,1;190006;-1;1;195806,1744201286763593502,1744201287068711453
207975218151425,16777217,0;1,1;0,0,0,0;161593;1;161629;-1;1;167506;0;167662,1744201285668099338,1744201285928807055
182999983325185,16777217,1,1,0,0,1;136685,1744201284757708889,1744201284976331622
224141475053568,16777216,1,0,0,0,1;184685,1744201286322627325,1744201286593904067
155988934000640,16777216,0;1,1,0,0,0;111323;1;111380,1744201283826311312,1744201284053872868
272975253209089,16777217,1,0;1,0,0,1;246783;-1;1;241264,1744201288829611391,1744201289203434861
250430969872384,16777216,0;1,1;0,0,0,1;210295;0;210473;-1;1;215979;0;216262,1744201287580808960,1744201287925233382
253647900377089,16777217,0;1,0,0,0,1;220292;0;220415,1744201287750983125,1744201288106609463
82291590168577,16777217,1,1,0,0,1;37120,1744201281173394346,1744201281475471486
208993125400576,16777216,0;1,0;1,0,0,1;168648;0;168755;-1;1;162652;0;162751,1744201285709857257,1744201285977207661
269479149830145,16777217,1,0,0,0,1;241993,1744201288629553866,1744201289003545322
146995272482816,16777216,1,1;0,0,0,1;102301;-1;1;108259,1744201283510338455,1744201283732593796
155220134854656,16777216,0;1,0,0,0,1;116464;0;116578,1744201283798961785,1744201284026226873
220714091151361,16777217,0;1,1;0,0,0,1;175283;0;175431;-1;1;181105;0;181347,1744201286182789140,1744201286456265857
164321170554881,16777217,1,1;0,0,0,1;119194;-1;1;125136,1744201284116144877,1744201284335446045
85126268583936,16777216,0;1,1,0,0,1;40102;0;40151,1744201281429686245,1744201281558981135
248545479229440,16777216,0;1,0;1,0,0,1;213554;0;213715;-1;1;207921;0;208067,1744201287478647874,1744201287822755902
209890773565440,16777216,1,1;0,0,0,1;163569;-1;1;169454,1744201285746747999,1744201286002151757
245938434080768,16777216,0;1,0;1,0,0,1;210168;0;210376;-1;1;204548;0;204670,1744201287344795550,1744201287684015300
276643155279873,16777217,0;1,0;1,0,0,1;252306;0;252583;-1;1;246907;0;247012,1744201289049337765,1744201289442046122
84924405121025,16777217,0;1,1;0,0,0,1;40007;0;40045;-1;1;45968;0;46006,1744201281423821161,1744201281551772235
257766774013953,16777217,1,1,0,0,1;220194,1744201287980825916,1744201288330341967
219777788280832,16777216,0;1,0,0,0,1;180184;0;180280,1744201286143703022,1744201286414889244
257010859769856,16777216,0;1,0,0,0,1;224754;0;224951,1744201287931654251,1744201288293790003
228440737316864,16777216,0;1,1,0,0,1;183705;0;183821,1744201286511977294,1744201286801418399
86195715440641,16777217,0;1,0,0,0,0;46655;1;46696,1744201281460678841,1744201281580397811
93888001867776,16777216,0;1,0;1,0,0,1;50651;0;50749;-1;1;44670;0;44713,1744201281605570096,1744201281755555607
285907399737344,16777216,1,0;1,0,0,1;266360;-1;1;260727,1744201289609800998,1744201290039649564
239740796272641,16777217,0;1,1;0,0,0,1;196840;0;196911;-1;1;202517;0;202682,1744201287034470352,1744201287361695877
168122216611840,16777216,0;1,1;0,0,0,1;122845;0;122983;-1;1;128864;0;128991,1744201284247072615,1744201284467469913
305634184527872,16777216,1,1,0,0,1;291281,1744201290932482317,1744201291352385376
272726145105921,16777217,1,0,0,0,1;246439,1744201288815068746,1744201289194265336
146578660655105,16777217,1,0;1,0,0,1;107657;-1;1;101758,1744201283495059836,1744201283715700062
139951526117377,16777217,1,1,0,0,1;95234,1744201283259883858,1744201283487903565
212502113681408,16777216,1,0,0,0,1;172286,1744201285851742441,1744201286110880497
262950799540225,16777217,0;1,1;0,0,0,1;227356;0;227463;-1;1;232858;0;233057,1744201288258544134,1744201288626612958
217527225417729,16777217,0;1,1,0,0,1;171735;0;171971,1744201286050785009,1744201286318257161
169973347516416,16777216,1,1;0,0,0,1;124825;-1;1;130713,1744201284313107987,1744201284531292627
109667711713280,16777216,0;1,0,0,0,1;68959;0;69061,1744201282135668096,1744201282406231110
194613574893569,16777217,1,1;0,0,0,1;147836;-1;1;153847,1744201285163999411,1744201285392210115
243228309716992,16777216,1,1;0,0,0,1;200871;-1;1;206591,1744201287201071492,1744201287535614671
169320512487425,16777217,1,1,0,0,1;123875,1744201284290634456,1744201284502059940
93411260497920,16777216,1,1,0,0,1;44379,1744201281595358732,1744201281742857439
123244103335937,16777217,0;1,1;0,0,0,1;78239;0;78337;-1;1;84322;0;84423,1744201282673331997,1744201282903255483
175891812450304,16777216,1,0;1,0,0,1;136128;-1;1;130243,1744201284513213685,1744201284731221623
130283554734081,16777217,0;1,1;0,0,0,1;85558;0;85763;-1;1;91730;0;91951,1744201282921432619,1744201283153958296
299440841687040,16777216,1,0;1,0,0,1;287482;-1;1;282017,1744201290520758810,1744201290951074242
82669547290625,16777217,1,1,0,0,1;37145,1744201281179992187,1744201281479506009
190645025112065,16777217,1,1;0,0,0,1;144115;-1;1;150151,1744201285029289835,1744201285251201188
